date,close
2000-01-04,4274.1743
2000-01-05,3903.4192
2000-01-06,3931.4001
2000-01-07,3875.4380
2000-01-10,4036.3301
2000-01-11,4036.3301
2000-01-12,4001.3545
2000-01-13,3994.3562
2000-01-14,4078.3013
2000-01-17,4267.1782
2000-01-18,4267.1782
2000-01-19,4169.2422
2000-01-20,4225.2061
2000-01-21,4113.2798
2000-01-24,3987.3640
2000-01-25,3805.4844
2000-01-26,3833.4636
2000-01-27,3861.4468
2000-01-28,4071.3071
2000-01-31,3903.4192
2000-02-01,3721.5381
2000-02-02,3672.5703
2000-02-03,3588.6262
2000-02-04,3588.6262
2000-02-07,3665.5757
2000-02-08,3798.4868
2000-02-09,4001.3545
2000-02-10,4029.3347
2000-02-11,3987.3640
2000-02-14,3763.5107
2000-02-15,3637.5955
2000-02-16,3497.6855
2000-02-17,3553.6489
2000-02-18,3707.5498
2000-02-21,3546.6533
2000-02-22,3581.6309
2000-02-23,3595.6218
2000-02-24,3546.6533
2000-02-25,3581.6309
2000-02-28,3357.7791
2000-02-29,3581.6309
2000-03-01,3581.6309
2000-03-02,4113.2798
2000-03-03,4197.2227
2000-03-06,3945.3921
2000-03-07,3931.4001
2000-03-08,4141.2598
2000-03-09,3931.4001
2000-03-10,3875.4380
2000-03-13,3623.6028
2000-03-14,3644.5906
2000-03-15,3777.5002
2000-03-16,3777.5002
2000-03-17,3833.4636
2000-03-20,3959.3813
2000-03-21,4113.2798
2000-03-22,4337.1313
2000-03-23,4337.1313
2000-03-24,4756.8530
2000-03-27,4756.8530
2000-03-28,4917.7495
2000-03-29,5358.4556
2000-03-30,4931.7373
2000-03-31,4686.9009
2000-04-03,4966.7168
2000-04-04,4756.8530
2000-04-05,4756.8530
2000-04-06,4672.9082
2000-04-07,5036.6694
2000-04-10,5106.6226
2000-04-11,4966.7168
2000-04-12,4833.8032
2000-04-13,4833.8032
2000-04-14,4379.1030
2000-04-17,3861.4468
2000-04-18,4225.2061
2000-04-19,4197.2227
2000-04-20,4211.2144
2000-04-21,4232.2012
2000-04-24,4057.3149
2000-04-25,3945.3921
2000-04-26,3917.4102
2000-04-27,3777.5002
2000-04-28,4197.2227
2000-05-01,4197.2227
2000-05-02,4393.0928
2000-05-03,4323.1406
2000-05-04,4323.1406
2000-05-05,4323.1406
2000-05-08,4588.9648
2000-05-09,4588.9648
2000-05-10,4442.0615
2000-05-11,4442.0615
2000-05-12,4309.1504
2000-05-15,4505.0195
2000-05-16,4756.8530
2000-05-17,4840.7974
2000-05-18,4756.8530
2000-05-19,4826.8066
2000-05-22,4665.9146
2000-05-23,4463.0474
2000-05-24,4337.1313
2000-05-25,4197.2227
2000-05-26,3917.4102
2000-05-29,3819.4746
2000-05-30,3819.4746
2000-05-31,4309.1504
2000-06-01,4407.0845
2000-06-02,4630.9370
2000-06-05,4714.8794
2000-06-06,4714.8794
2000-06-07,4756.8530
2000-06-08,4567.9780
2000-06-09,4910.7520
2000-06-12,5029.6724
2000-06-13,4938.7349
2000-06-14,5344.4648
2000-06-15,4896.7617
2000-06-16,4714.8794
2000-06-19,4686.9009
2000-06-20,4994.6963
2000-06-21,4952.7236
2000-06-22,4924.7427
2000-06-23,4896.7617
2000-06-26,5043.6646
2000-06-27,5113.6196
2000-06-28,5260.5205
2000-06-29,5239.5347
2000-06-30,5162.5874
2000-07-03,5246.5308
2000-07-04,5141.5977
2000-07-05,5197.5620
2000-07-06,5106.6226
2000-07-07,5148.5942
2000-07-10,5316.4834
2000-07-11,5211.5522
2000-07-12,5344.4648
2000-07-13,5428.4111
2000-07-14,5281.5093
2000-07-17,5281.5093
2000-07-18,5218.5498
2000-07-19,5218.5498
2000-07-20,4826.8066
2000-07-21,4840.7974
2000-07-24,4463.0474
2000-07-25,4393.0928
2000-07-26,4581.9692
2000-07-27,4358.1177
2000-07-28,4008.3481
2000-07-31,4127.2705
2000-08-01,4351.1230
2000-08-02,4246.1914
2000-08-03,4218.2114
2000-08-04,4141.2598
2000-08-07,3903.4192
2000-08-08,3903.4192
2000-08-09,4197.2227
2000-08-10,4309.1504
2000-08-11,4169.2422
2000-08-14,4211.2144
2000-08-15,4211.2144
2000-08-16,4491.0293
2000-08-17,4505.0195
2000-08-18,4337.1313
2000-08-21,4386.1006
2000-08-22,4519.0103
2000-08-23,4330.1348
2000-08-24,4351.1230
2000-08-25,4477.0405
2000-08-28,4428.0713
2000-08-29,4351.1230
