date,close
2000-01-04,-228873.7969
2000-01-05,-205319.7500
2000-01-06,-194653.8281
2000-01-07,-192876.1719
2000-01-10,-191098.5781
2000-01-11,-198209.1562
2000-01-12,-200875.6875
2000-01-13,-208875.1562
2000-01-14,-202653.3594
2000-01-17,-221318.7344
2000-01-18,-222207.5781
2000-01-19,-217763.4219
2000-01-20,-239984.1094
2000-01-21,-236428.8594
2000-01-24,-239984.1094
2000-01-25,-230207.0000
2000-01-26,-235095.7031
2000-01-27,-231095.8594
2000-01-28,-246205.9844
2000-01-31,-234651.2344
2000-02-01,-217763.4219
2000-02-02,-212430.4531
2000-02-03,-204875.3594
2000-02-04,-204875.3594
2000-02-07,-204430.9688
2000-02-08,-211986.0625
2000-02-09,-207986.2500
2000-02-10,-207097.4844
2000-02-11,-198209.1562
2000-02-14,-185765.5469
2000-02-15,-189765.2656
2000-02-16,-185765.5469
2000-02-17,-180432.5156
2000-02-18,-180432.5156
2000-02-21,-165322.4375
2000-02-22,-155545.2656
2000-02-23,-165322.4375
2000-02-24,-156878.5625
2000-02-25,-156434.1094
2000-02-28,-138657.5625
2000-02-29,-159100.6250
2000-03-01,-159100.6250
2000-03-02,-182654.5938
2000-03-03,-209763.9688
2000-03-06,-197320.3438
2000-03-07,-199542.3750
2000-03-08,-204875.3594
2000-03-09,-199986.8125
2000-03-10,-187987.6094
2000-03-13,-167988.9219
2000-03-14,-175099.5938
2000-03-15,-182654.5938
2000-03-16,-178654.8906
2000-03-17,-184876.6875
2000-03-20,-197320.3438
2000-03-21,-201764.4531
2000-03-22,-213319.2344
2000-03-23,-204430.9688
2000-03-24,-224429.5781
2000-03-27,-222207.5781
2000-03-28,-230207.0000
2000-03-29,-237317.6562
2000-03-30,-226651.7500
2000-03-31,-218652.2344
2000-04-03,-225762.9219
2000-04-04,-220429.9219
2000-04-05,-220429.9219
2000-04-06,-207986.2500
2000-04-07,-217318.9844
2000-04-10,-219096.7188
2000-04-11,-213319.2344
2000-04-12,-215541.3594
2000-04-13,-215541.3594
2000-04-14,-200875.6875
2000-04-17,-171099.8281
2000-04-18,-193320.5469
2000-04-19,-198209.1562
2000-04-20,-195542.6562
2000-04-21,-191098.5781
2000-04-24,-191987.3438
2000-04-25,-186209.9219
2000-04-26,-158656.2031
2000-04-27,-143546.0625
2000-04-28,-156434.1094
2000-05-01,-156434.1094
2000-05-02,-154656.4688
2000-05-03,-154656.4688
2000-05-04,-155545.2656
2000-05-05,-155545.2656
