date,close
1999-09-06,943.2200
1999-09-07,943.9200
1999-09-08,936.9300
1999-09-09,950.5300
1999-09-10,961.9800
1999-09-13,980.9100
1999-09-14,968.5400
1999-09-15,952.6900
1999-09-16,916.1600
1999-09-17,925.2000
1999-09-20,933.8800
1999-09-21,957.4200
1999-09-22,941.5700
1999-09-27,903.7900
1999-09-28,900.7300
1999-09-29,868.8800
1999-09-30,836.1800
1999-10-01,839.3500
1999-10-04,818.3700
1999-10-05,791.5500
1999-10-06,835.3100
1999-10-07,851.1500
1999-10-08,839.4100
1999-10-11,834.3900
1999-10-12,856.2500
1999-10-13,855.5200
1999-10-14,866.0200
1999-10-15,862.6300
1999-10-18,826.2500
1999-10-19,811.4400
1999-10-20,830.6900
1999-10-21,818.5100
1999-10-22,819.5200
1999-10-25,798.8400
1999-10-26,797.0100
1999-10-27,793.4200
1999-10-28,820.9500
1999-10-29,833.5100
1999-11-01,876.5500
1999-11-02,890.1800
1999-11-03,887.1500
1999-11-04,911.8200
1999-11-05,913.0900
1999-11-08,907.6000
1999-11-09,943.4600
1999-11-10,938.7600
1999-11-11,947.4200
1999-11-12,969.2600
1999-11-15,974.7300
1999-11-16,1007.7200
1999-11-17,967.6400
1999-11-18,970.1900
1999-11-19,993.1100
1999-11-22,977.8800
1999-11-23,974.0500
1999-11-24,969.2900
1999-11-25,972.7100
1999-11-26,949.1600
1999-11-29,964.2600
1999-11-30,996.6600
1999-12-01,999.1600
1999-12-02,967.9000
1999-12-03,966.5900
1999-12-06,998.1100
1999-12-07,999.9200
1999-12-08,988.3200
1999-12-09,980.5400
1999-12-10,1018.1700
1999-12-13,1013.6500
1999-12-14,1002.6400
1999-12-15,963.5800
1999-12-16,948.5700
1999-12-17,949.2600
1999-12-20,967.0500
1999-12-21,958.8000
1999-12-22,967.8300
1999-12-23,974.1600
1999-12-24,991.6300
1999-12-27,1005.7300
1999-12-28,1028.0699
2000-01-04,1059.0400
2000-01-05,986.3100
2000-01-06,960.7900
2000-01-07,948.6500
2000-01-10,987.2400
2000-01-11,981.3300
2000-01-12,955.0100
2000-01-13,951.0500
2000-01-14,948.0300
2000-01-17,983.2700
2000-01-18,981.5300
2000-01-19,938.7800
2000-01-20,945.9000
2000-01-21,925.1600
2000-01-24,926.7700
2000-01-25,891.2200
2000-01-26,885.5400
2000-01-27,909.2300
2000-01-28,941.6700
2000-01-31,943.8800
2000-02-01,928.7500
2000-02-02,943.5900
2000-02-03,950.2200
2000-02-07,973.1300
2000-02-08,961.2200
2000-02-09,976.0500
2000-02-10,966.1800
2000-02-11,953.2200
2000-02-14,910.8700
2000-02-15,879.7000
2000-02-16,879.5000
2000-02-17,897.5200
2000-02-18,897.5200
2000-02-21,845.3200
2000-02-22,850.0200
2000-02-23,880.6700
2000-02-24,867.3700
2000-02-25,864.7600
2000-02-28,819.0100
2000-02-29,828.3800
2000-03-02,894.6600
2000-03-03,894.8300
2000-03-06,909.3300
2000-03-07,907.3400
2000-03-08,915.2400
2000-03-09,884.5900
2000-03-10,891.3600
2000-03-13,854.6600
2000-03-14,846.7400
2000-03-15,837.5300
2000-03-16,841.2200
2000-03-17,855.5700
2000-03-20,850.5100
2000-03-21,863.4100
2000-03-22,882.4300
2000-03-23,867.6200
2000-03-24,889.2400
2000-03-27,886.7100
2000-03-28,891.2900
2000-03-29,908.5100
2000-03-30,889.9500
2000-03-31,860.9400
2000-04-03,846.4400
2000-04-04,830.1600
2000-04-06,804.3500
2000-04-07,837.3800
2000-04-10,870.1700
2000-04-11,855.0500
2000-04-12,837.0100
2000-04-14,800.8900
2000-04-17,707.7200
2000-04-18,747.3000
2000-04-19,755.0800
2000-04-20,761.2500
2000-04-21,767.1600
2000-04-24,747.5800
2000-04-25,737.2000
2000-04-26,713.2300
2000-04-27,692.0700
2000-04-28,725.3900
2000-05-02,752.5900
2000-05-03,752.7600
2000-05-04,751.2900
2000-05-08,770.2400
2000-05-09,760.8500
2000-05-10,759.5100
2000-05-12,740.3000
2000-05-15,728.6700
2000-05-16,746.7700
2000-05-17,727.1800
2000-05-18,712.9500
2000-05-19,730.6800
2000-05-22,691.6100
2000-05-23,679.7600
2000-05-24,674.9500
2000-05-25,699.5300
2000-05-26,656.6600
2000-05-29,655.9300
2000-05-30,691.2600
2000-05-31,731.8800
2000-06-01,738.4900
2000-06-02,760.6900
2000-06-05,794.2100
2000-06-07,822.5400
2000-06-08,800.1100
2000-06-09,836.4000
2000-06-12,845.8100
2000-06-13,804.4500
2000-06-14,819.2700
2000-06-15,770.9500
2000-06-16,759.0400
2000-06-19,755.3800
2000-06-20,785.3200
2000-06-21,781.8700
2000-06-22,782.2400
2000-06-23,778.9400
2000-06-26,791.5500
2000-06-27,809.8700
2000-06-28,818.7300
2000-06-29,818.9000
2000-06-30,821.2200
2000-07-03,835.2100
2000-07-04,818.5300
2000-07-05,830.4000
2000-07-06,837.6300
2000-07-07,841.7400
2000-07-10,851.4700
2000-07-11,836.8600
2000-07-12,839.7600
2000-07-13,845.7500
2000-07-14,827.9500
2000-07-18,812.3300
2000-07-19,797.3000
2000-07-20,778.9000
2000-07-21,783.0600
2000-07-24,737.8900
2000-07-25,737.6400
2000-07-26,743.8400
2000-07-27,727.6800
2000-07-28,692.6500
2000-07-31,705.9700
2000-08-01,727.1000
2000-08-02,728.3300
2000-08-03,722.0800
2000-08-04,710.0000
2000-08-07,675.5900
2000-08-08,666.0800
2000-08-09,710.2300
2000-08-10,729.2800
2000-08-11,722.2100
2000-08-14,733.2500
2000-08-16,751.1400
2000-08-17,743.4900
2000-08-18,728.3200
2000-08-21,722.5800
2000-08-22,738.6100
2000-08-23,719.7100
2000-08-24,718.8600
2000-08-25,729.8000
2000-08-28,731.8100
2000-08-29,731.5600
2000-08-30,718.9300
2000-08-31,688.6200
2000-09-01,692.1900
2000-09-04,681.3000
2000-09-05,679.2400
2000-09-06,676.6900
2000-09-07,656.3700
2000-09-08,653.6800
2000-09-14,650.1400
2000-09-15,628.2000
2000-09-18,577.5600
2000-09-19,571.1700
2000-09-20,606.0800
2000-09-21,595.9900
2000-09-22,553.2500
2000-09-25,584.6300
2000-09-26,587.6000
2000-09-27,599.3100
2000-09-28,605.8500
2000-09-29,613.2200
2000-10-02,589.2200
2000-10-04,598.4200
2000-10-05,606.7900
2000-10-06,608.8500
2000-10-09,589.1800
2000-10-10,588.3400
2000-10-11,557.1800
2000-10-12,534.7100
2000-10-13,524.6000
2000-10-16,550.1000
2000-10-17,512.8500
2000-10-18,514.1700
2000-10-19,515.0400
2000-10-20,545.9700
2000-10-23,528.3700
2000-10-24,545.0500
2000-10-25,542.3300
2000-10-26,523.6700
2000-10-27,515.3400
2000-10-30,504.7300
2000-10-31,514.4800
2000-11-01,548.7600
2000-11-02,558.1000
2000-11-03,560.4100
2000-11-06,556.6600
2000-11-07,553.3500
2000-11-08,558.0900
2000-11-09,560.6600
2000-11-10,565.1800
2000-11-13,538.9400
2000-11-14,552.9900
2000-11-15,557.4800
2000-11-16,555.0400
2000-11-17,551.2600
2000-11-20,537.4000
2000-11-21,531.4500
2000-11-22,522.3300
2000-11-23,514.3100
2000-11-24,530.8400
2000-11-27,554.0400
2000-11-28,536.9400
2000-11-29,516.4400
2000-11-30,509.2300
2000-12-01,514.4600
2000-12-04,501.7300
2000-12-05,516.9600
2000-12-06,517.8900
2000-12-07,523.7800
2000-12-08,534.8100
2000-12-11,554.8000
2000-12-12,543.0800
2000-12-13,557.8400
2000-12-14,547.3800
2000-12-15,534.0000
2000-12-18,539.2700
2000-12-19,530.8000
2000-12-20,514.2100
2000-12-21,511.9000
2000-12-22,500.6000
2000-12-26,504.6200
2001-01-02,520.9500
2001-01-03,521.4300
2001-01-04,558.0200
2001-01-05,580.8500
2001-01-08,586.6500
2001-01-09,589.9200
2001-01-10,560.8100
2001-01-11,561.7900
2001-01-12,587.8700
2001-01-15,599.0000
2001-01-16,603.4200
2001-01-17,595.8300
2001-01-18,604.0500
2001-01-19,619.7800
2001-01-22,627.4500
2001-01-26,591.7300
2001-01-29,596.5400
2001-01-30,591.3400
2001-01-31,617.9100
2001-02-01,612.3000
2001-02-02,608.4800
2001-02-05,579.1600
2001-02-06,586.5800
2001-02-07,576.1900
2001-02-08,591.5700
2001-02-09,595.4700
2001-02-12,599.2000
2001-02-13,598.7800
2001-02-14,603.8300
2001-02-15,603.6300
2001-02-16,604.9200
2001-02-19,596.6700
2001-02-20,608.7400
2001-02-21,594.5300
2001-02-22,583.4100
2001-02-23,583.5200
2001-02-26,585.3200
2001-02-27,577.5700
2001-02-28,578.1000
2001-03-02,559.4400
2001-03-05,565.3800
2001-03-06,568.1500
2001-03-07,568.6400
2001-03-08,579.2800
2001-03-09,565.7600
2001-03-12,545.0500
2001-03-13,527.9700
2001-03-14,543.2800
2001-03-15,541.8300
2001-03-16,538.6700
2001-03-19,534.3300
2001-03-20,531.5900
2001-03-21,532.5900
2001-03-22,527.0500
2001-03-23,537.9700
2001-03-26,545.9800
2001-03-27,532.9000
2001-03-28,528.7900
2001-03-29,523.8000
2001-03-30,523.2200
2001-04-02,515.2000
2001-04-03,503.2600
2001-04-04,493.6900
2001-04-06,506.2200
2001-04-09,497.4600
2001-04-10,491.2100
2001-04-11,507.5300
2001-04-12,514.2100
2001-04-13,516.1000
2001-04-16,508.3500
2001-04-17,513.9700
2001-04-18,540.0000
2001-04-19,563.3100
2001-04-20,556.2900
2001-04-23,560.9400
2001-04-24,555.6400
2001-04-25,566.3400
2001-04-26,561.6200
2001-04-27,556.6300
2001-04-30,577.3600
2001-05-02,583.7000
2001-05-03,584.4000
2001-05-04,585.6000
2001-05-07,596.5000
2001-05-08,590.9100
2001-05-09,578.8400
2001-05-10,581.3800
2001-05-11,583.0600
2001-05-14,584.0800
2001-05-15,581.3000
2001-05-16,572.4000
2001-05-17,596.3900
2001-05-18,600.5400
2001-05-21,618.9600
2001-05-22,617.9900
2001-05-23,622.6000
2001-05-24,622.2800
2001-05-25,624.1100
2001-05-28,618.4700
2001-05-29,632.0500
2001-05-30,628.4200
2001-05-31,612.1600
2001-06-01,607.0700
2001-06-04,610.9100
2001-06-05,597.6600
2001-06-07,601.1400
2001-06-08,621.7800
2001-06-11,608.2300
2001-06-12,607.1500
2001-06-13,614.0500
2001-06-14,613.7500
2001-06-15,618.9600
2001-06-18,608.7800
2001-06-19,608.9100
2001-06-20,595.7200
2001-06-21,595.5300
2001-06-22,599.0800
2001-06-25,598.0200
2001-06-26,588.7100
2001-06-27,584.7600
2001-06-28,583.2700
2001-06-29,595.1300
2001-07-02,596.7400
2001-07-03,594.3100
2001-07-04,597.2500
2001-07-05,593.6100
2001-07-06,578.5400
2001-07-09,560.0000
2001-07-10,558.6000
2001-07-11,553.6500
2001-07-12,559.9500
2001-07-13,548.4900
2001-07-16,548.9300
2001-07-18,540.5300
2001-07-19,545.7400
2001-07-20,537.7100
2001-07-23,524.2100
2001-07-24,526.6200
2001-07-25,526.0800
2001-07-26,529.2200
2001-07-27,541.1300
2001-07-30,533.5300
2001-07-31,541.5500
2001-08-01,562.7900
2001-08-02,567.4600
2001-08-03,568.6900
2001-08-06,569.3700
2001-08-07,567.5000
2001-08-08,565.9400
2001-08-09,549.6700
2001-08-10,555.3400
2001-08-13,562.0000
2001-08-14,577.1500
2001-08-16,580.9500
2001-08-17,580.9900
2001-08-20,567.0900
2001-08-21,568.6800
2001-08-22,574.8700
2001-08-23,570.0700
2001-08-24,569.3100
2001-08-27,578.7400
2001-08-28,576.5100
2001-08-29,565.6300
2001-08-30,564.3600
2001-08-31,545.1100
2001-09-03,541.8300
2001-09-04,558.7900
2001-09-05,551.9100
2001-09-06,552.5900
2001-09-07,555.0800
2001-09-10,550.7300
2001-09-11,540.5700
2001-09-12,475.6000
2001-09-13,499.2500
